TimeStamp,ch1,ch2,ch3,ch4
1237817.2028,-22227.15,-28243.16,-17980.29,-16079.28
1237817.2068,-22220.23,-28228.57,-17969.66,-16064.55
1237817.2108,-22220.61,-28232.2,-17970.66,-16075.37
1237817.2148,-22223.52,-28242.4,-17973.95,-16079.9
1237817.2188,-22210.93,-28211.07,-17956.35,-16052.92
1237817.2228,-22220.57,-28224.47,-17963.03,-16060.45
1237817.2268,-22225.81,-28226.71,-17967.66,-16060.93
1237817.2308,-22222.9,-28225.76,-17967.27,-16058.54
1237817.2348,-22222.38,-28227.57,-17961.22,-16054.92
1237817.2388,-22216.99,-28201.54,-17948.49,-16033.46
1237817.2428,-22229.86,-28229.14,-17968.94,-16056.25
1237817.2468,-22251.23,-28262.9,-18005.42,-16093.35
1237817.2508,-22247.84,-28256.09,-17993.4,-16088.68
1237817.2548,-22245.03,-28259.14,-17984.87,-16089.25
1237817.2588,-22228.05,-28230.96,-17968.7,-16063.02
1237817.2628,-22230.48,-28235.87,-17970.23,-16061.36
1237817.2668,-22235.01,-28234.91,-17968.9,-16061.26
1237817.2708,-22233.2,-28229.34,-17956.74,-16050.53
1237817.2748,-22227.72,-28229.1,-17953.54,-16041.09
1237817.2788,-22239.5,-28254.8,-17996.79,-16070.08
1237817.2828,-22263.58,-28299.57,-18031.84,-16120.77
1237817.2868,-22260.24,-28286.22,-18020.06,-16115.38
1237817.2908,-22256.95,-28280.31,-18011.43,-16112.62
1237817.2948,-22258.71,-28288.7,-18011.43,-16118.48
1237817.2988,-22255.38,-28274.16,-18011.33,-16109.28
1237817.3028,-22242.12,-28263.52,-17994.12,-16098.36
1237817.3068,-22231.68,-28240.4,-17975.86,-16075.09
1237817.3109,-22229.39,-28236.11,-17972.76,-16070.42
1237817.3149,-22236.21,-28255.18,-17979.34,-16087.53
1237817.3189,-22229.29,-28234.34,-17970.04,-16075.8
1237817.3229,-22226.43,-28232.01,-17962.6,-16076.14
1237817.3269,-22222.33,-28215.36,-17947.06,-16062.79
1237817.3309,-22217.32,-28206.4,-17939.0,-16049.2
1237817.3349,-22228.01,-28232.2,-17954.49,-16070.65
1237817.3389,-22234.78,-28232.58,-17965.41,-16077.04
1237817.3429,-22229.29,-28226.81,-17953.35,-16073.56
1237817.3469,-22227.86,-28221.85,-17955.69,-16064.84
1237817.3509,-22223.81,-28218.8,-17957.98,-16054.11
1237817.3549,-22227.81,-28236.01,-17964.08,-16067.08
1237817.3589,-22239.74,-28244.69,-17984.2,-16087.3
1237817.3629,-22244.41,-28251.6,-17988.49,-16090.01
1237817.3669,-22231.39,-28218.84,-17956.5,-16057.3
1237817.3709,-22227.24,-28225.33,-17962.55,-16057.68
1237817.3749,-22234.3,-28256.61,-17988.92,-16077.14
1237817.3789,-22241.69,-28253.75,-17999.6,-16079.71
1237817.3829,-22248.51,-28262.38,-17999.46,-16090.59
1237817.3869,-22245.98,-28245.98,-17985.54,-16075.04
1237817.3909,-22244.27,-28245.69,-17986.82,-16071.04
1237817.3949,-22257.66,-28274.97,-18005.71,-16096.12
1237817.3989,-22256.04,-28257.8,-18000.8,-16081.38
1237817.4029,-22249.13,-28250.89,-17987.02,-16066.6
1237817.4069,-22248.37,-28245.64,-17980.15,-16062.12
1237817.4109,-22248.22,-28249.22,-17977.72,-16070.08
1237817.4149,-22245.08,-28263.76,-17977.14,-16086.82
1237817.4189,-22246.36,-28252.46,-17978.96,-16084.48
1237817.4229,-22248.32,-28258.14,-17981.1,-16091.83
1237817.4269,-22245.98,-28254.13,-17980.77,-16089.3
1237817.4309,-22227.05,-28232.91,-17959.36,-16070.61
1237817.4349,-22213.27,-28220.7,-17935.52,-16060.54
1237817.4389,-22208.55,-28198.1,-17926.89,-16042.09
1237817.4429,-22228.82,-28234.29,-17966.03,-16067.94
1237817.4469,-22238.21,-28245.88,-17979.77,-16082.34
1237817.4509,-22240.45,-28251.7,-17984.63,-16085.77
1237817.4549,-22235.73,-28255.9,-17985.39,-16084.39
1237817.4589,-22232.63,-28231.43,-17978.53,-16062.74
1237817.4629,-22230.44,-28231.2,-17971.47,-16061.5
1237817.4669,-22238.54,-28238.97,-17983.34,-16068.51
1237817.4709,-22244.27,-28249.46,-17994.17,-16079.48
1237817.4749,-22247.27,-28270.72,-18002.08,-16102.17
1237817.4789,-22240.55,-28243.35,-17987.83,-16079.05
1237817.4829,-22221.9,-28214.89,-17958.02,-16047.67
1237817.4869,-22225.0,-28213.46,-17959.79,-16045.52
1237817.4909,-22244.79,-28245.31,-17984.73,-16081.29
1237817.4949,-22250.75,-28261.0,-17986.82,-16097.93
1237817.4989,-22240.74,-28232.63,-17972.14,-16071.89
1237817.5029,-22235.97,-28232.58,-17968.75,-16067.08
1237817.5069,-22236.06,-28229.86,-17967.85,-16067.03
1237817.5109,-22233.25,-28225.52,-17963.41,-16059.93
1237817.5149,-22239.45,-28242.4,-17971.71,-16069.27
1237817.5189,-22237.07,-28226.71,-17964.41,-16066.17
1237817.5229,-22242.41,-28231.34,-17961.74,-16071.13
1237817.5269,-22253.85,-28240.49,-17975.76,-16075.8
1237817.5309,-22259.67,-28247.41,-17987.25,-16071.42
1237817.5349,-22257.57,-28264.24,-17993.69,-16081.95
1237817.5389,-22242.74,-28234.58,-17970.42,-16060.4
1237817.5429,-22232.58,-28227.52,-17959.79,-16049.58
1237817.5469,-22254.52,-28272.11,-18010.81,-16092.16
1237817.5509,-22256.9,-28283.22,-18022.3,-16104.08
1237817.5549,-22248.6,-28279.16,-18007.95,-16100.27
1237817.5589,-22234.16,-28246.84,-17984.77,-16078.52
1237817.5629,-22234.97,-28248.41,-17979.58,-16079.81
1237817.5669,-22244.55,-28249.6,-17981.1,-16083.05
1237817.5709,-22241.98,-28246.6,-17979.0,-16082.29
1237817.5749,-22253.71,-28272.82,-17996.74,-16105.8
1237817.5789,-22246.17,-28245.4,-17985.3,-16083.81
1237817.5829,-22238.64,-28236.68,-17972.85,-16068.08
1237817.5869,-22238.54,-28233.25,-17969.04,-16064.22
1237817.5909,-22246.46,-28247.69,-17980.77,-16083.53
1237817.5949,-22248.18,-28260.95,-17978.29,-16103.56
1237817.5989,-22245.22,-28240.06,-17966.51,-16093.4
1237817.6029,-22250.27,-28258.28,-17981.82,-16107.75
1237817.6069,-22245.7,-28245.5,-17972.76,-16094.4
1237817.6109,-22249.75,-28243.74,-17970.66,-16092.21
1237817.6149,-22240.16,-28244.36,-17962.89,-16088.2
1237817.6189,-22247.79,-28245.88,-17983.49,-16089.16
1237817.6229,-22256.42,-28257.9,-17993.07,-16100.69
1237817.6269,-22246.32,-28243.21,-17977.67,-16087.25
1237817.6309,-22227.86,-28218.42,-17953.83,-16057.49
1237817.6349,-22220.28,-28226.0,-17957.07,-16055.87
1237817.6389,-22227.15,-28234.87,-17984.77,-16066.6
1237817.6429,-22236.06,-28244.88,-17990.16,-16074.42
1237817.6469,-22230.39,-28225.85,-17969.23,-16056.3
1237817.6509,-22237.83,-28237.01,-17980.86,-16066.41
1237817.6549,-22248.6,-28263.67,-17991.59,-16098.93
1237817.6589,-22250.85,-28247.17,-17987.11,-16092.92
1237817.6629,-22255.85,-28254.32,-17995.31,-16095.59
1237817.6669,-22252.9,-28256.04,-17993.5,-16100.79
1237817.6709,-22251.7,-28247.55,-17986.78,-16084.48
1237817.6749,-22258.14,-28271.34,-17996.55,-16104.41
1237817.6789,-22257.14,-28259.71,-17992.21,-16103.7
1237817.6829,-22254.85,-28250.32,-17977.14,-16089.01
1237817.6869,-22254.33,-28241.83,-17970.66,-16078.52
1237817.6909,-22264.34,-28265.53,-17998.75,-16090.01
1237817.6949,-22278.12,-28298.33,-18021.16,-16120.39
1237817.6989,-22266.3,-28269.82,-17996.98,-16111.76
1237817.7029,-22252.85,-28262.67,-17984.68,-16103.32
1237817.7069,-22252.28,-28269.82,-18002.37,-16102.98
1237817.7109,-22257.04,-28280.02,-18014.72,-16110.76
1237817.7149,-22263.48,-28297.95,-18025.5,-16125.25
1237817.7189,-22261.24,-28277.45,-18017.2,-16110.76
1237817.7229,-22259.95,-28277.93,-18012.43,-16109.18
1237817.7269,-22247.6,-28255.37,-17990.21,-16090.92
1237817.7309,-22247.27,-28253.42,-17986.11,-16088.34
1237817.7349,-22265.72,-28285.32,-18009.04,-16115.0
1237817.7389,-22266.92,-28274.11,-18011.05,-16106.89
1237817.7429,-22253.52,-28264.1,-17997.08,-16093.73
1237817.7469,-22251.51,-28264.57,-17997.22,-16097.98
1237817.7509,-22240.16,-28252.8,-17985.54,-16089.97
1237817.7549,-22233.44,-28253.75,-17978.72,-16086.34
1237817.7589,-22229.34,-28238.4,-17974.66,-16072.42
1237817.7629,-22223.19,-28229.34,-17964.51,-16056.35
1237817.7669,-22233.3,-28240.78,-17969.18,-16080.43
1237817.7709,-22232.92,-28241.4,-17965.37,-16090.87
1237817.7749,-22240.74,-28275.06,-17995.65,-16107.42
1237817.7789,-22235.78,-28253.61,-17987.78,-16090.54
1237817.7829,-22232.01,-28244.74,-17973.43,-16076.28
1237817.7869,-22232.63,-28232.82,-17961.5,-16065.98
1237817.7909,-22231.92,-28229.43,-17963.03,-16058.97
1237817.7949,-22232.49,-28247.41,-17970.9,-16073.18
1237817.7989,-22232.92,-28236.01,-17969.32,-16072.04
1237817.8029,-22237.88,-28240.3,-17974.76,-16068.27
1237817.8069,-22228.58,-28224.47,-17961.46,-16051.1
1237817.8109,-22228.96,-28229.19,-17963.94,-16059.54
1237817.8149,-22229.29,-28247.46,-17969.8,-16078.95
1237817.8189,-22236.25,-28249.22,-17981.72,-16087.25
1237817.8229,-22239.64,-28256.09,-17986.49,-16089.11
1237817.8269,-22230.63,-28236.34,-17969.23,-16064.74
1237817.8309,-22224.62,-28221.71,-17953.97,-16047.81
1237817.8349,-22245.6,-28264.91,-17988.97,-16083.0
1237817.8389,-22247.89,-28262.52,-17991.4,-16091.54
1237817.8429,-22254.09,-28271.3,-17992.07,-16107.51
1237817.8469,-22256.9,-28270.68,-17998.13,-16103.79
1237817.8509,-22249.08,-28263.52,-17993.26,-16095.12
1237817.8549,-22248.13,-28263.43,-17983.3,-16093.26
1237817.8589,-22251.18,-28246.74,-17978.91,-16079.67
1237817.8629,-22257.76,-28253.03,-17984.15,-16079.28
1237817.8669,-22265.87,-28266.34,-17997.46,-16094.78
1237817.8709,-22273.69,-28283.93,-18016.63,-16116.72
1237817.8749,-22270.01,-28292.47,-18013.05,-16125.97
1237817.8789,-22252.56,-28257.23,-17985.39,-16099.31
1237817.8829,-22239.45,-28244.36,-17965.89,-16083.05
1237817.8869,-22231.72,-28233.1,-17955.26,-16067.7
1237817.8909,-22233.68,-28233.87,-17953.73,-16070.27
1237817.8949,-22238.11,-28261.76,-17973.23,-16089.49
1237817.8989,-22233.73,-28251.79,-17976.43,-16085.1
1237817.9029,-22230.25,-28242.93,-17960.12,-16078.76
1237817.9069,-22227.15,-28228.1,-17949.2,-16062.93
1237817.9109,-22220.9,-28219.61,-17947.53,-16050.63
1237817.9149,-22231.44,-28254.27,-17979.48,-16073.9
1237817.9189,-22240.98,-28254.56,-18001.75,-16075.52
1237817.9229,-22235.59,-28249.08,-17990.78,-16076.42
1237817.9269,-22236.54,-28249.12,-17988.97,-16082.24
1237817.9309,-22241.17,-28254.7,-17993.17,-16087.15
1237817.9349,-22241.12,-28270.2,-17998.89,-16099.41
1237817.9389,-22218.56,-28238.11,-17976.14,-16078.43
1237817.9429,-22205.69,-28222.18,-17955.78,-16052.72
1237817.9469,-22208.26,-28219.99,-17954.4,-16047.24
1237817.9509,-22215.08,-28233.67,-17964.22,-16067.94
1237817.9549,-22216.61,-28242.69,-17955.64,-16079.48
1237817.9589,-22218.52,-28232.96,-17956.83,-16072.28
1237817.9629,-22208.79,-28219.04,-17938.23,-16054.73
1237817.9669,-22205.78,-28210.83,-17938.9,-16040.18
1237817.9709,-22215.94,-28239.35,-17976.91,-16054.63
1237817.9749,-22217.75,-28256.09,-17986.87,-16069.13
1237817.9789,-22214.42,-28232.86,-17976.52,-16054.73
1237817.9829,-22201.02,-28218.56,-17957.02,-16045.62
1237817.9869,-22197.3,-28211.22,-17947.72,-16045.19
1237817.9909,-22189.24,-28208.83,-17940.95,-16047.34
1237817.9949,-22191.1,-28227.14,-17943.96,-16065.55
1237817.9989,-22193.2,-28211.07,-17944.05,-16053.06
1237818.0029,-22195.87,-28221.37,-17957.4,-16053.49
1237818.0069,-22195.87,-28215.6,-17954.07,-16044.33
1237818.0109,-22202.92,-28216.84,-17954.4,-16044.19
1237818.0149,-22210.89,-28240.02,-17963.32,-16066.93
1237818.0189,-22216.51,-28236.34,-17972.33,-16069.13
1237818.0229,-22213.08,-28225.43,-17958.17,-16062.07
1237818.0269,-22191.43,-28189.81,-17922.21,-16026.31
1237818.0309,-22199.2,-28202.25,-17933.42,-16034.56
1237818.0349,-22226.15,-28251.13,-17966.84,-16086.15
1237818.0389,-22221.81,-28236.63,-17964.94,-16080.72
1237818.0429,-22218.52,-28228.86,-17960.88,-16064.36
1237818.0469,-22212.22,-28217.03,-17950.87,-16050.48
1237818.0509,-22207.83,-28220.13,-17956.12,-16051.82
1237818.0549,-22220.9,-28256.61,-17978.24,-16089.63
1237818.0589,-22224.43,-28253.61,-17988.25,-16090.68
1237818.0629,-22208.84,-28237.73,-17969.18,-16074.56
1237818.0669,-22198.73,-28222.9,-17953.92,-16062.26
1237818.0709,-22203.5,-28225.38,-17954.35,-16066.74
1237818.0749,-22208.88,-28242.4,-17956.97,-16084.63
1237818.0789,-22223.57,-28252.18,-17979.34,-16093.97
1237818.0829,-22218.33,-28239.73,-17965.27,-16077.81
1237818.0869,-22226.91,-28240.4,-17968.04,-16074.85
1237818.0909,-22245.41,-28257.8,-17990.88,-16087.3
1237818.0949,-22257.81,-28283.79,-18009.28,-16105.27
1237818.0989,-22246.51,-28253.37,-17984.34,-16082.1
1237818.1029,-22234.73,-28241.59,-17971.52,-16062.36
1237818.1069,-22228.67,-28233.01,-17969.85,-16047.24
1237818.1109,-22228.67,-28236.54,-17967.89,-16061.26
1237818.1149,-22213.18,-28232.67,-17951.3,-16064.36
1237818.1189,-22202.35,-28216.84,-17948.96,-16056.35
1237818.1229,-22221.19,-28256.8,-17995.79,-16086.77
1237818.1269,-22221.04,-28254.94,-17996.65,-16088.92
1237818.1309,-22219.76,-28252.18,-17992.83,-16096.45
1237818.1349,-22207.6,-28249.03,-17978.05,-16091.4
1237818.1389,-22204.12,-28231.0,-17972.95,-16075.76
1237818.1429,-22201.83,-28231.48,-17968.94,-16072.28
1237818.1469,-22204.16,-28237.2,-17973.62,-16076.42
1237818.1509,-22206.02,-28235.15,-17969.42,-16076.42
1237818.1549,-22201.64,-28236.77,-17953.21,-16082.24
1237818.1589,-22196.87,-28215.7,-17941.57,-16071.37
1237818.1629,-22201.4,-28221.56,-17943.58,-16075.47
1237818.1669,-22207.02,-28226.9,-17943.34,-16083.96
1237818.1709,-22212.46,-28228.95,-17948.49,-16083.05
1237818.1749,-22215.99,-28238.78,-17950.82,-16083.19
1237818.1789,-22203.16,-28207.07,-17930.94,-16048.15
1237818.1829,-22201.83,-28198.63,-17926.08,-16027.31
1237818.1869,-22201.25,-28199.15,-17936.09,-16021.49
1237818.1909,-22210.89,-28218.08,-17956.78,-16043.0
1237818.1949,-22215.42,-28239.11,-17965.56,-16063.17
1237818.1989,-22199.06,-28207.16,-17940.14,-16046.81
1237818.2029,-22205.07,-28213.31,-17946.34,-16047.05
1237818.2069,-22227.19,-28244.78,-17982.06,-16075.8
1237818.2109,-22236.16,-28264.43,-18002.61,-16093.02
1237818.2149,-22218.37,-28251.37,-17976.95,-16079.38
1237818.2189,-22208.31,-28227.09,-17958.36,-16075.71
1237818.2229,-22211.03,-28234.25,-17960.22,-16089.73
1237818.2269,-22218.28,-28245.98,-17975.76,-16097.83
1237818.2309,-22212.94,-28234.68,-17969.47,-16086.29
1237818.2349,-22200.3,-28227.14,-17960.74,-16065.27
1237818.2389,-22202.35,-28218.23,-17959.22,-16066.31
1237818.2429,-22215.46,-28236.34,-17973.47,-16084.96
1237818.2469,-22216.75,-28230.53,-17971.76,-16074.13
1237818.2509,-22210.31,-28220.13,-17956.31,-16067.94
1237818.2549,-22212.08,-28228.29,-17948.39,-16078.24
1237818.2589,-22207.45,-28211.45,-17940.05,-16070.22
1237818.2629,-22210.84,-28224.66,-17953.02,-16078.47
1237818.2669,-22206.07,-28217.41,-17947.1,-16072.47
1237818.2709,-22209.22,-28227.67,-17967.32,-16077.28
1237818.2749,-22210.41,-28241.69,-17974.19,-16082.81
1237818.2789,-22189.48,-28204.3,-17945.72,-16053.58
1237818.2829,-22199.16,-28218.61,-17955.69,-16070.99
1237818.2869,-22198.11,-28219.18,-17950.82,-16074.61
1237818.2909,-22212.32,-28240.73,-17972.28,-16091.92
1237818.2949,-22214.46,-28251.65,-17972.9,-16098.02
1237818.2989,-22211.51,-28229.91,-17960.98,-16085.96
1237818.3029,-22208.22,-28221.61,-17950.11,-16076.66
1237818.3069,-22210.46,-28216.08,-17943.81,-16066.08
1237818.3109,-22199.25,-28197.15,-17932.85,-16037.75
1237818.3149,-22205.12,-28220.47,-17958.6,-16044.67
1237818.3189,-22207.83,-28220.32,-17966.7,-16061.74
1237818.3229,-22218.66,-28242.93,-17973.33,-16106.66
1237818.3269,-22211.75,-28229.53,-17963.17,-16091.73
1237818.3309,-22223.81,-28245.17,-17978.91,-16104.8
1237818.3349,-22220.76,-28255.66,-17974.81,-16115.48
1237818.3389,-22222.33,-28250.94,-17984.44,-16115.91
1237818.3429,-22223.48,-28247.98,-17979.1,-16108.42
1237818.3469,-22226.1,-28243.16,-17973.85,-16099.31
1237818.3509,-22219.61,-28231.0,-17962.36,-16085.01
1237818.3549,-22205.16,-28228.14,-17941.05,-16083.53
1237818.3589,-22211.89,-28230.96,-17952.02,-16091.78
1237818.3629,-22215.46,-28238.82,-17962.31,-16087.96
1237818.367,-22208.07,-28217.7,-17938.52,-16065.22
1237818.371,-22201.35,-28205.49,-17930.22,-16047.81
1237818.375,-22206.64,-28232.43,-17953.73,-16063.02
1237818.379,-22211.89,-28232.82,-17968.28,-16068.75
1237818.383,-22213.03,-28233.63,-17970.37,-16067.03
1237818.387,-22214.94,-28224.85,-17958.5,-16061.64
1237818.391,-22203.5,-28211.69,-17943.58,-16052.72
1237818.395,-22219.37,-28244.36,-17972.52,-16073.23
1237818.399,-22215.08,-28218.94,-17959.79,-16049.34
1237818.403,-22204.4,-28211.55,-17946.72,-16042.76
1237818.407,-22205.88,-28226.09,-17954.97,-16072.23
1237818.411,-22210.74,-28229.53,-17953.68,-16086.87
1237818.415,-22208.98,-28232.63,-17946.1,-16082.1
1237818.419,-22204.93,-28212.36,-17939.81,-16058.73
1237818.423,-22203.16,-28209.79,-17939.86,-16048.53
1237818.427,-22209.46,-28211.55,-17944.29,-16044.86
1237818.431,-22214.99,-28221.37,-17955.31,-16053.54
1237818.435,-22227.81,-28258.9,-17979.24,-16089.35
1237818.439,-22235.35,-28252.51,-17981.87,-16094.26
1237818.443,-22233.35,-28247.55,-17976.62,-16084.77
1237818.447,-22218.8,-28229.62,-17953.68,-16071.75
1237818.451,-22216.23,-28223.95,-17946.96,-16066.36
1237818.455,-22220.8,-28245.4,-17959.74,-16079.38
1237818.459,-22218.42,-28228.48,-17952.49,-16066.84
1237818.463,-22214.22,-28216.79,-17941.52,-16054.44
1237818.467,-22224.0,-28223.61,-17950.44,-16061.16
1237818.471,-22238.97,-28244.21,-17969.23,-16080.72
1237818.475,-22240.02,-28260.38,-17975.71,-16089.01
1237818.479,-22236.21,-28244.12,-17968.37,-16084.63
1237818.483,-22232.49,-28238.49,-17960.41,-16084.01
1237818.487,-22226.38,-28228.48,-17950.01,-16074.23
1237818.491,-22227.0,-28228.24,-17951.68,-16071.99
1237818.495,-22219.14,-28231.62,-17946.29,-16064.31
1237818.499,-22194.82,-28194.72,-17924.17,-16029.22
1237818.503,-22196.25,-28200.25,-17933.8,-16030.17
1237818.507,-22209.5,-28218.61,-17951.06,-16048.48
1237818.511,-22213.99,-28223.71,-17959.36,-16053.34
1237818.515,-22214.03,-28230.24,-17954.21,-16053.15
1237818.519,-22212.32,-28209.17,-17939.71,-16036.18
1237818.523,-22217.37,-28215.89,-17941.91,-16045.14
1237818.527,-22232.15,-28237.73,-17961.08,-16072.23
1237818.531,-22236.64,-28241.11,-17967.32,-16073.9
1237818.535,-22238.97,-28251.51,-17969.42,-16078.43
1237818.539,-22230.72,-28226.43,-17953.45,-16057.11
1237818.543,-22229.05,-28223.95,-17945.43,-16055.06
1237818.547,-22244.98,-28250.94,-17970.8,-16082.86
1237818.551,-22253.66,-28258.71,-17983.87,-16090.35
1237818.555,-22247.7,-28263.05,-17976.81,-16092.97
1237818.559,-22243.31,-28244.98,-17964.79,-16085.96
1237818.563,-22239.4,-28236.49,-17953.16,-16082.1
1237818.567,-22237.73,-28234.06,-17954.88,-16073.75
1237818.571,-22235.68,-28234.53,-17963.36,-16065.79
1237818.575,-22228.43,-28242.5,-17960.69,-16067.32
1237818.579,-22232.49,-28238.25,-17964.94,-16070.27
1237818.583,-22236.11,-28237.3,-17960.03,-16073.28
1237818.587,-22234.63,-28235.34,-17958.5,-16062.88
1237818.591,-22240.5,-28242.16,-17968.94,-16066.89
1237818.595,-22259.86,-28279.02,-17998.17,-16096.21
1237818.599,-22239.16,-28243.5,-17974.09,-16066.27
1237818.603,-22235.92,-28235.96,-17969.13,-16053.44
1237818.607,-22242.5,-28240.25,-17975.28,-16050.29
1237818.611,-22229.77,-28227.19,-17968.23,-16032.17
1237818.615,-22230.1,-28246.02,-17973.33,-16054.16
1237818.619,-22239.4,-28247.46,-17978.72,-16075.47
1237818.623,-22243.84,-28249.6,-17979.39,-16077.95
1237818.627,-22240.5,-28242.73,-17972.14,-16072.32
1237818.631,-22235.73,-28239.83,-17971.47,-16068.03
1237818.635,-22235.01,-28254.75,-17971.8,-16085.44
1237818.639,-22236.87,-28243.26,-17962.98,-16088.58
1237818.643,-22234.35,-28239.02,-17955.93,-16086.01
1237818.647,-22225.0,-28232.48,-17954.45,-16069.94
1237818.651,-22217.94,-28221.56,-17944.2,-16056.54
1237818.655,-22225.95,-28240.73,-17951.3,-16075.33
1237818.659,-22233.54,-28239.4,-17966.99,-16074.85
1237818.663,-22234.87,-28244.78,-17973.04,-16071.99
1237818.667,-22230.48,-28237.2,-17967.32,-16059.88
1237818.671,-22229.53,-28225.23,-17958.6,-16046.57
1237818.675,-22230.34,-28235.15,-17958.5,-16049.24
1237818.679,-22222.24,-28219.32,-17955.4,-16036.23
1237818.683,-22229.05,-28234.58,-17971.85,-16043.66
1237818.687,-22250.85,-28273.11,-17999.94,-16101.89
1237818.691,-22244.89,-28263.0,-17989.21,-16101.93
1237818.695,-22242.83,-28267.39,-17982.58,-16096.55
1237818.699,-22246.7,-28251.94,-17980.05,-16081.43
1237818.703,-22240.12,-28239.35,-17970.66,-16060.88
1237818.707,-22246.98,-28248.36,-17979.72,-16067.98
1237818.711,-22247.41,-28248.89,-17975.38,-16079.24
1237818.715,-22248.6,-28266.91,-17975.76,-16101.55
1237818.719,-22239.45,-28242.4,-17964.27,-16079.19
1237818.723,-22240.5,-28238.63,-17962.41,-16070.99
1237818.727,-22239.78,-28238.01,-17960.17,-16069.51
1237818.731,-22248.65,-28247.79,-17973.19,-16079.24
1237818.735,-22239.16,-28252.13,-17969.75,-16079.38
1237818.739,-22235.68,-28237.68,-17964.7,-16074.28
1237818.743,-22233.06,-28238.11,-17960.74,-16073.56
1237818.747,-22226.86,-28234.87,-17954.73,-16067.7
1237818.751,-22232.77,-28240.16,-17968.32,-16066.55
1237818.755,-22238.35,-28256.61,-17972.19,-16079.95
1237818.759,-22245.22,-28249.55,-17974.86,-16082.43
1237818.763,-22242.83,-28247.07,-17971.37,-16080.05
1237818.767,-22240.5,-28241.59,-17965.84,-16068.98
